ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TimeAt1KPH,Total_TravelTime,Total_TruckMinutes,Total_TruckTravelTime,Total_WalkTime,Total_Kilometers,Total_Miles,Shape_Length
1,Location 1 - Location 1,1,1,1,,,0.0,,,,0.0,,0
2,Location 1 - Location 79,1,79,2,,,0.7280308898613099,,,,0.17839752694328315,,0
3,Location 1 - Location 55,1,55,3,,,0.9432899516564097,,,,0.23582248791410243,,0
4,Location 1 - Location 53,1,53,4,,,0.9545752399918258,,,,0.22223110735326257,,0
5,Location 1 - Location 56,1,56,5,,,1.0228817006685749,,,,0.2557204251671437,,0
6,Location 1 - Location 54,1,54,6,,,1.0418459513133913,,,,0.2604614878283478,,0
7,Location 1 - Location 52,1,52,7,,,1.069160835779512,,,,0.24440202851678433,,0
8,Location 1 - Location 57,1,57,8,,,1.1111620771682962,,,,0.27779051929207405,,0
9,Location 1 - Location 50,1,50,9,,,1.1344024516543494,,,,0.2570254888409068,,0
10,Location 1 - Location 51,1,51,10,,,1.1745322142193,,,,0.26479011052849577,,0
11,Location 1 - Location 72,1,72,11,,,1.2743819367079456,,,,0.31859548417698647,,0
12,Location 1 - Location 49,1,49,12,,,1.3448992341989503,,,,0.3362248085497376,,0
13,Location 1 - Location 96,1,96,13,,,1.3799880194671936,,,,0.3449970048667984,,0
14,Location 1 - Location 58,1,58,14,,,1.4008895752002692,,,,0.3502223938000673,,0
15,Location 1 - Location 73,1,73,15,,,1.4008895752002692,,,,0.3502223938000673,,0
16,Location 1 - Location 75,1,75,16,,,1.43006984961226,,,,0.357517462403065,,0
17,Location 1 - Location 74,1,74,17,,,1.465703044713346,,,,0.3664257611783365,,0
18,Location 1 - Location 48,1,48,18,,,1.4894430901728892,,,,0.3723607725432223,,0
19,Location 1 - Location 60,1,60,19,,,1.5380712931000893,,,,0.3837841071534347,,0
20,Location 1 - Location 70,1,70,20,,,1.5388447617657774,,,,0.38471119044144436,,0
21,Location 1 - Location 98,1,98,21,,,1.6026603090781388,,,,0.4006650772695347,,0
22,Location 1 - Location 61,1,61,22,,,1.6220188041359955,,,,0.4055047010339989,,0
23,Location 1 - Location 92,1,92,23,,,1.6220188041359955,,,,0.4055047010339989,,0
24,Location 1 - Location 71,1,71,24,,,1.6239147895454298,,,,0.40597869738635745,,0
25,Location 1 - Location 69,1,69,25,,,1.7021840418507714,,,,0.42554601046269286,,0
26,Location 1 - Location 59,1,59,26,,,1.7204972239423693,,,,0.4245223808567737,,0
27,Location 1 - Location 97,1,97,27,,,1.7513098239520726,,,,0.43782745598801814,,0
28,Location 1 - Location 68,1,68,28,,,1.7612344737088652,,,,0.4347066932983977,,0
29,Location 1 - Location 86,1,86,29,,,1.8000547523619537,,,,0.4500136880904884,,0
30,Location 1 - Location 43,1,43,30,,,1.8302950814226722,,,,0.45757377035566804,,0
31,Location 1 - Location 2,1,2,31,,,1.9115985120433716,,,,0.4778996280108429,,0
32,Location 1 - Location 94,1,94,32,,,1.9306902343597512,,,,0.4826725585899378,,0
33,Location 1 - Location 78,1,78,33,,,1.9487906912062938,,,,0.48719767280157344,,0
34,Location 1 - Location 87,1,87,34,,,1.9671191192494097,,,,0.49177977981235244,,0
35,Location 1 - Location 45,1,45,35,,,1.9707424239567837,,,,0.48468618688741033,,0
36,Location 1 - Location 88,1,88,36,,,1.9897033455929132,,,,0.3757560569225956,,0
37,Location 1 - Location 95,1,95,37,,,1.9897033455929132,,,,0.3757560569225956,,0
38,Location 1 - Location 77,1,77,38,,,2.011011949871475,,,,0.5027529874678688,,0
39,Location 1 - Location 76,1,76,39,,,2.0189916602164315,,,,0.5047479150541079,,0
40,Location 1 - Location 10,1,10,40,,,2.0207231815815128,,,,0.3813889972129491,,0
41,Location 1 - Location 93,1,93,41,,,2.0447423104190983,,,,0.503186158502989,,0
